time,meanpercentstart
0.0215051174163818,0.0013927576601671
0.1095800399780273,0.0132311977715877
0.1774439811706543,0.0515320334261838
0.3202278614044189,0.128133704735376
0.4484529495239258,0.14902506963788295
0.561978816986084,0.1699164345403899
0.7555191516876221,0.2089136490250696
0.9500679969787598,0.2534818941504178
1.2150859832763672,0.2555710306406685
1.5493409633636477,0.3231197771587744
1.728175163269043,0.34958217270194986
1.943235158920288,0.36281337047353757
2.0874719619750977,0.3857938718662952
2.221342086791992,0.4129526462395543
2.5425729751586914,0.46727019498607236
2.9017839431762695,0.5
3.2004239559173584,0.7068245125348189
3.5915350914001465,0.7430362116991645
3.7655270099639897,0.7743732590529248
3.916281938552856,0.7743732590529248
4.119447946548462,0.7841225626740946
4.42949104309082,0.8238161559888579
4.8883750438690186,0.8335654596100279
5.194257974624634,0.8370473537604457
5.399846076965332,0.8454038997214485
5.583641767501831,0.862116991643454
5.740557909011841,0.862116991643454
5.893426895141602,0.8753481894150418
6.028917074203491,0.8760445682451253
6.182904243469238,0.8816155988857939
6.326615810394287,0.892757660167131
6.478776931762695,0.892757660167131
6.688103914260864,0.892757660167131
6.907446622848511,0.892757660167131
7.169521808624268,0.892757660167131
7.461902856826782,0.8976323119777159
7.623435020446777,0.8976323119777159
7.8260791301727295,0.9059888579387186
8.029993057250977,0.9233983286908078
8.290037870407104,0.9303621169916434
8.518615007400513,0.9303621169916434
8.765547037124634,0.9303621169916434
8.901615858078003,0.9310584958217271
9.096659183502195,0.9317548746518105
9.353382110595703,0.9359331476323121
9.590314865112305,0.9435933147632312
9.81850004196167,0.9435933147632312
10.06236696243286,0.9435933147632312
10.31622076034546,0.9442896935933147
10.573392868041992,0.9484679665738163
10.784446001052856,0.9442896935933147
11.049063205718994,0.9554317548746518
11.261839866638184,0.9554317548746518
11.499165773391724,0.9589136490250696
11.817280054092407,0.9616991643454038
12.20029902458191,0.9644846796657383
12.521857976913452,0.9728412256267409
12.885601043701172,0.9728412256267409
13.065044164657593,0.9756267409470751
13.408180952072144,0.9756267409470751
13.649165153503418,0.9763231197771588
13.980231761932371,0.9763231197771588
14.3162739276886,0.9763231197771588
14.491075992584229,0.9784122562674096
14.70026993751526,0.9784122562674096
14.918761968612673,0.9784122562674096
15.16959309577942,0.979108635097493
15.410465002059937,0.9784122562674096
15.594125986099243,0.9784122562674096
15.73613691329956,0.9846796657381616
15.983824968338013,0.9853760445682451
16.21229100227356,0.9867688022284122
16.47147798538208,0.9874651810584958
16.724544048309326,0.9874651810584958
17.015048027038574,0.9895543175487465
17.298256158828735,0.9895543175487465
17.59343409538269,0.9923398328690809
17.792157888412476,0.9944289693593314
18.048743963241577,0.9944289693593314
18.301734924316406,0.995125348189415
18.51674509048462,0.9965181058495822
18.6934871673584,0.9965181058495822
18.875130891799927,0.9972144846796658
19.24353504180908,0.9972144846796658
19.620009899139404,0.9972144846796658
19.873311042785645,0.9972144846796658
20.070992708206177,0.9972144846796658
20.27824568748474,0.9972144846796658
20.602288246154785,0.9972144846796658
20.960114002227783,0.9972144846796658
21.21586012840271,0.9972144846796658
21.385930061340332,0.9986072423398328
21.585569143295288,0.9986072423398328
21.943331956863403,0.9986072423398328
22.26551389694214,0.9986072423398328
22.5980920791626,0.9986072423398328
22.93954300880432,0.9986072423398328
23.307790994644165,0.9993036211699164
23.59617280960083,0.9993036211699164
24.025658130645752,1.0
