time,meanpercentstart
0.0469801425933837,0.0005534034311012
9.694554090499878,0.25456557830658544
22.730673789978027,0.42418372993912556
39.61729097366333,0.5287769784172662
58.57296895980835,0.5614277808522413
83.86740589141846,0.6267293857221914
112.34572005271912,0.6494189263973437
140.7787802219391,0.6859435528500277
170.2896282672882,0.6939679026009962
208.92106699943545,0.7127836192584394
230.803857088089,0.7197011621472054
254.8251039981842,0.7443276148312119
276.8680520057678,0.7634200332042058
303.16033005714417,0.7722744881018262
324.7461519241333,0.7847260653016048
347.6856348514557,0.7935805201992252
371.8903810977936,0.7993912562257885
398.2041320800781,0.8079690094078583
427.13128995895386,0.8079690094078583
456.4323582649231,0.8118428334255672
493.916953086853,0.8129496402877698
528.6356558799744,0.8154399557277255
557.3213329315186,0.8375760929717764
586.7043011188507,0.8469839513004981
619.0019450187683,0.862202545655783
645.4436590671539,0.8671831765356945
675.344761133194,0.8680132816823465
705.7033162117004,0.871333702268954
754.3471920490265,0.8801881571665744
798.4860122203827,0.8824017708909795
837.5235288143158,0.8826784726065302
879.9640851020813,0.8840619811842834
919.8821260929108,0.896513558384062
952.8154292106628,0.899557277255119
983.1718730926514,0.9014941892639734
1019.1111721992492,0.9014941892639734
1064.0727741718292,0.9014941892639734
1102.202567100525,0.9014941892639734
1135.8023779392242,0.9014941892639734
1180.9743340015411,0.9020475926950746
1223.4475722312927,0.9039845047039292
1257.4110910892489,0.9053680132816824
1306.1697380542755,0.9014941892639734
1360.1795709133148,0.9064748201438848
1405.2358059883118,0.9064748201438848
1447.0883700847626,0.9064748201438848
1495.5786581039429,0.907028223574986
1530.795000076294,0.9125622578859988
1571.1703798770905,0.9125622578859988
1609.1526029109957,0.9125622578859988
1640.1124188899994,0.9089651355838406
1685.9777817726135,0.9092418372993911
1723.1629469394684,0.9059214167127836
1765.5586428642273,0.9059214167127836
1799.9763860702517,0.9064748201438848
1833.2987070083616,0.9164360819037078
1880.684700012207,0.9169894853348092
1924.2247931957245,0.9219701162147206
1965.220057964325,0.9219701162147206
2001.514456987381,0.9219701162147206
2048.3509380817413,0.926950747094632
2093.6001958847046,0.926950747094632
2137.4662890434265,0.926950747094632
2189.5380070209503,0.9280575539568344
2241.803828239441,0.9333148865522967
2301.2186119556427,0.9341449916989484
2364.3412568569183,0.9341449916989484
2431.8686101436615,0.9363586054233536
2541.8615078926086,0.9363586054233536
2598.1493859291077,0.9363586054233536
2697.271658182144,0.9363586054233536
2810.320163965225,0.9369120088544548
2890.389251947403,0.9429994465965688
2954.9366478919983,0.9446596568898727
3025.72802567482,0.9446596568898727
3166.896150827408,0.9524073049252906
3266.666141986847,0.9526840066408412
3442.422338962555,0.9526840066408412
3525.0705449581146,0.9540675152185945
3633.520303010941,0.9474266740453792
3794.1190798282623,0.9507470946319866
3989.2490799427032,0.9532374100719425
4151.632681846619,0.955174322080797
4396.021120071411,0.9535141117874932
4739.6089560985565,0.9601549529607084
5296.863569021225,0.9651355838406198
7887.173475980759,0.9784172661870504
8405.024948120117,0.9789706696181516
8880.54554605484,0.980077476480354
9356.449203014374,0.980077476480354
9983.375874996183,0.980077476480354
13924.842487812042,0.9806308799114556
15166.675561189651,0.981737686773658
15676.098472118378,0.9833978970669618
16333.319313049316,0.9845047039291644
16892.731037139893,0.9845047039291644
17405.75358390808,0.9850581073602656
18059.270823955536,0.9861649142224682
18861.13099002838,0.9883785279468732
19414.14800286293,0.9900387382401772
