time,meanpercentstart
0.0479638576507568,0.0005534034311012
3.692873954772949,0.18400664084117313
7.614437341690064,0.2938572219147758
11.89692735671997,0.42114001106806864
16.801211833953857,0.4911455451023796
21.529461145401,0.5049806308799114
26.398672819137573,0.5260099612617598
31.6770339012146,0.536524626452684
36.63032603263855,0.5866076369673492
42.39844703674317,0.6350304371887106
47.43010115623474,0.6444382955174321
52.77737379074097,0.6781959048146098
58.30604100227356,0.6936912008854454
62.56913089752197,0.7152739346983952
67.5693199634552,0.7249584947426675
73.19475293159485,0.7318760376314333
80.08171081542969,0.7423907028223575
85.8120551109314,0.7589928057553956
91.13760495185852,0.771721084670725
97.4370129108429,0.7761483121195352
103.31887006759644,0.7772551189817376
107.88862085342409,0.7913669064748201
112.87476706504822,0.8046485888212507
120.22694039344788,0.8171001660210293
126.37274026870728,0.822634200332042
132.7528738975525,0.8301051466519093
138.3328309059143,0.8350857775318208
143.81935691833496,0.843940232429441
151.19715189933777,0.8572219147758715
158.3973650932312,0.8588821250691754
164.83396887779236,0.8622025456557831
170.29717683792114,0.8660763696734919
176.39981198310852,0.8682899833978971
182.2952871322632,0.8718871057000553
189.72641777992249,0.8799114554510239
197.2331221103668,0.8832318760376314
203.82781314849856,0.8862755949086885
209.62626004219055,0.8887659103486442
217.1254951953888,0.8937465412285556
225.12118196487427,0.8951300498063088
231.73878002166748,0.8976203652462644
239.6146130561829,0.9070282235749862
246.49746298789975,0.90868843386829
253.28893303871155,0.9111787493082458
261.1952209472656,0.9172661870503598
267.6639549732208,0.9194798007747649
275.3659372329712,0.9244604316546763
282.7774567604065,0.9255672385168787
291.2329788208008,0.9294410625345877
298.59312105178833,0.9338682899833978
306.4167790412903,0.9355285002767015
312.8441789150238,0.9371887105700056
319.4474821090698,0.9374654122855561
327.9726161956787,0.9396790260099612
334.9230878353119,0.939955727725512
342.91921615600586,0.9405091311566132
351.84683299064636,0.9416159380188158
359.3080081939697,0.9424460431654675
367.18533396720886,0.946043165467626
375.4103937149048,0.9504703929164361
383.4543161392212,0.9532374100719425
392.65958881378174,0.9546209186496957
403.6826739311218,0.9579413392363033
413.4102301597595,0.9590481460985059
423.9823501110077,0.9607083563918097
435.2682189941406,0.9609850581073605
443.5684337615967,0.9626452684006642
452.509418964386,0.963475373547316
460.9351599216461,0.9659656889872716
470.625461101532,0.9676258992805754
479.7250289916992,0.9701162147205312
487.9640431404114,0.9717764250138352
497.1117429733277,0.9737133370226896
506.3398642539978,0.9745434421693414
516.4226949214935,0.9767570558937464
527.6423890590668,0.9775871610403984
537.5273070335388,0.9784172661870503
546.0427060127258,0.9798007747648034
556.1790540218353,0.9822910902047592
567.3972668647766,0.9836745987825125
577.8469738960266,0.9845047039291644
589.3030540943146,0.9850581073602656
600.1195750236511,0.9858882125069175
611.3841638565063,0.9867183176535694
622.5463609695435,0.9872717210846707
633.926794052124,0.988655229662424
645.2875399589539,0.9892086330935252
654.8150868415833,0.9903154399557278
667.6637718677521,0.9905921416712784
680.9421172142029,0.9922523519645823
693.8278388977051,0.9925290536801329
705.8652830123901,0.9928057553956835
720.7421140670776,0.9936358605423354
736.0519418716431,0.9944659656889872
755.9138271808624,0.9952960708356392
774.1076238155365,0.9966795794133924
795.732946395874,0.9972329828444936
817.6409420967102,0.9972329828444936
842.5402359962463,0.9977863862755948
869.595232963562,1.0
