time_elapsed,covered_<dns_req>,total_<dns_req>,percent_<dns_req>,covered_<dns_resp>,total_<dns_resp>,percent_<dns_resp>,covered_<exchange>,total_<exchange>,percent_<exchange>,covered_<start>,total_<start>,percent_<start>,covered___role_Client,total___role_Client,percent___role_Client,covered___role_Server,total___role_Server,percent___role_Server,covered___role_all_party,total___role_all_party,percent___role_all_party,covered___role_unique_Client,total___role_unique_Client,percent___role_unique_Client,covered___role_unique_Server,total___role_unique_Server,percent___role_unique_Server,covered___role_unique_all_party,total___role_unique_all_party,percent___role_unique_all_party
0.016978025436401367,0,191,0.0,0,767,0.0,0,872,0.0,1,873,0.001145475372279496,0,191,0.0,0,767,0.0,0,958,0.0,0,191,0.0,0,767,0.0,0,870,0.0
0.48871493339538574,162,191,0.8481675392670157,0,767,0.0,164,872,0.18807339449541285,165,873,0.18900343642611683,162,191,0.8481675392670157,0,767,0.0,162,958,0.16910229645093947,162,191,0.8481675392670157,0,767,0.0,162,870,0.18620689655172415
1.7791521549224854,162,191,0.8481675392670157,349,767,0.455019556714472,445,872,0.5103211009174312,446,873,0.5108820160366552,162,191,0.8481675392670157,349,767,0.455019556714472,511,958,0.5334029227557411,162,191,0.8481675392670157,349,767,0.455019556714472,443,870,0.5091954022988506
1.885181188583374,162,191,0.8481675392670157,349,767,0.455019556714472,445,872,0.5103211009174312,446,873,0.5108820160366552,162,191,0.8481675392670157,349,767,0.455019556714472,511,958,0.5334029227557411,162,191,0.8481675392670157,349,767,0.455019556714472,443,870,0.5091954022988506
2.3689961433410645,165,191,0.8638743455497382,349,767,0.455019556714472,448,872,0.5137614678899083,449,873,0.5143184421534936,165,191,0.8638743455497382,349,767,0.455019556714472,514,958,0.5365344467640919,165,191,0.8638743455497382,349,767,0.455019556714472,446,870,0.5126436781609195
3.775325059890747,165,191,0.8638743455497382,521,767,0.6792698826597132,618,872,0.7087155963302753,619,873,0.709049255441008,165,191,0.8638743455497382,521,767,0.6792698826597132,686,958,0.7160751565762005,165,191,0.8638743455497382,521,767,0.6792698826597132,616,870,0.7080459770114943
3.8752858638763428,165,191,0.8638743455497382,521,767,0.6792698826597132,618,872,0.7087155963302753,619,873,0.709049255441008,165,191,0.8638743455497382,521,767,0.6792698826597132,686,958,0.7160751565762005,165,191,0.8638743455497382,521,767,0.6792698826597132,616,870,0.7080459770114943
4.353326082229614,178,191,0.9319371727748691,521,767,0.6792698826597132,631,872,0.7236238532110092,632,873,0.7239404352806414,178,191,0.9319371727748691,521,767,0.6792698826597132,699,958,0.7296450939457203,178,191,0.9319371727748691,521,767,0.6792698826597132,629,870,0.7229885057471265
5.940279006958008,178,191,0.9319371727748691,665,767,0.8670143415906127,766,872,0.8784403669724771,767,873,0.8785796105383734,178,191,0.9319371727748691,665,767,0.8670143415906127,843,958,0.8799582463465553,178,191,0.9319371727748691,665,767,0.8670143415906127,764,870,0.8781609195402299
6.064297199249268,178,191,0.9319371727748691,665,767,0.8670143415906127,766,872,0.8784403669724771,767,873,0.8785796105383734,178,191,0.9319371727748691,665,767,0.8670143415906127,843,958,0.8799582463465553,178,191,0.9319371727748691,665,767,0.8670143415906127,764,870,0.8781609195402299
6.564746856689453,191,191,1.0,665,767,0.8670143415906127,776,872,0.8899082568807339,777,873,0.8900343642611683,191,191,1.0,665,767,0.8670143415906127,856,958,0.8935281837160751,191,191,1.0,665,767,0.8670143415906127,774,870,0.8896551724137931
