time_elapsed,covered_<dns_req>,total_<dns_req>,percent_<dns_req>,covered_<dns_resp>,total_<dns_resp>,percent_<dns_resp>,covered_<exchange>,total_<exchange>,percent_<exchange>,covered_<start>,total_<start>,percent_<start>,covered___role_Client,total___role_Client,percent___role_Client,covered___role_Server,total___role_Server,percent___role_Server,covered___role_all_party,total___role_all_party,percent___role_all_party,covered___role_unique_Client,total___role_unique_Client,percent___role_unique_Client,covered___role_unique_Server,total___role_unique_Server,percent___role_unique_Server,covered___role_unique_all_party,total___role_unique_all_party,percent___role_unique_all_party
0.007529258728027344,0,151,0.0,0,644,0.0,0,826,0.0,1,873,0.001145475372279496,0,151,0.0,0,644,0.0,0,795,0.0,0,151,0.0,0,644,0.0,0,707,0.0
0.43724513053894043,125,151,0.8278145695364238,0,644,0.0,150,826,0.18159806295399517,165,873,0.18900343642611683,125,151,0.8278145695364238,0,644,0.0,125,795,0.15723270440251572,125,151,0.8278145695364238,0,644,0.0,125,707,0.1768033946251768
1.8136920928955078,125,151,0.8278145695364238,333,644,0.5170807453416149,465,826,0.562953995157385,503,873,0.5761741122565864,125,151,0.8278145695364238,333,644,0.5170807453416149,458,795,0.5761006289308176,125,151,0.8278145695364238,333,644,0.5170807453416149,388,707,0.5487977369165488
1.9169080257415771,125,151,0.8278145695364238,333,644,0.5170807453416149,465,826,0.562953995157385,503,873,0.5761741122565864,125,151,0.8278145695364238,333,644,0.5170807453416149,458,795,0.5761006289308176,125,151,0.8278145695364238,333,644,0.5170807453416149,388,707,0.5487977369165488
2.3017680644989014,139,151,0.9205298013245033,333,644,0.5170807453416149,478,826,0.5786924939467313,516,873,0.5910652920962199,139,151,0.9205298013245033,333,644,0.5170807453416149,472,795,0.5937106918238994,139,151,0.9205298013245033,333,644,0.5170807453416149,399,707,0.5643564356435643
3.555914878845215,139,151,0.9205298013245033,426,644,0.6614906832298136,576,826,0.6973365617433414,617,873,0.7067583046964491,139,151,0.9205298013245033,426,644,0.6614906832298136,565,795,0.710691823899371,139,151,0.9205298013245033,426,644,0.6614906832298136,486,707,0.6874115983026874
3.6465420722961426,139,151,0.9205298013245033,426,644,0.6614906832298136,576,826,0.6973365617433414,617,873,0.7067583046964491,139,151,0.9205298013245033,426,644,0.6614906832298136,565,795,0.710691823899371,139,151,0.9205298013245033,426,644,0.6614906832298136,486,707,0.6874115983026874
4.081800222396851,151,151,1.0,426,644,0.6614906832298136,589,826,0.7130750605326877,630,873,0.7216494845360825,151,151,1.0,426,644,0.6614906832298136,577,795,0.7257861635220125,151,151,1.0,426,644,0.6614906832298136,498,707,0.7043847241867044
5.685847043991089,151,151,1.0,548,644,0.8509316770186336,720,826,0.8716707021791767,765,873,0.8762886597938144,151,151,1.0,548,644,0.8509316770186336,699,795,0.879245283018868,151,151,1.0,548,644,0.8509316770186336,611,707,0.8642149929278642
5.824537992477417,151,151,1.0,548,644,0.8509316770186336,720,826,0.8716707021791767,765,873,0.8762886597938144,151,151,1.0,548,644,0.8509316770186336,699,795,0.879245283018868,151,151,1.0,548,644,0.8509316770186336,611,707,0.8642149929278642
6.110688924789429,151,151,1.0,548,644,0.8509316770186336,720,826,0.8716707021791767,765,873,0.8762886597938144,151,151,1.0,548,644,0.8509316770186336,699,795,0.879245283018868,151,151,1.0,548,644,0.8509316770186336,611,707,0.8642149929278642
