time,meanpercentroleuniqueClient
0.0161530971527099,0.0
0.0166788101196289,0.0
0.0169780254364013,0.0
0.0169920921325683,0.0
0.0171427726745605,0.0
0.0172019004821777,0.0
0.0174648761749267,0.0
0.017859935760498,0.0
0.0184710025787353,0.0
0.0197799205780029,0.0
0.4378509521484375,0.0
0.4397928714752197,0.0
0.458989143371582,0.0
0.4647438526153564,0.0
0.4661450386047363,0.42408376963350786
0.4788200855255127,0.8481675392670157
0.4887149333953857,0.8481675392670157
0.5217998027801514,0.8481675392670157
0.5312440395355225,0.8481675392670157
0.5770471096038818,0.8481675392670157
1.674712896347046,0.8481675392670157
1.7234899997711182,0.8481675392670157
1.759889841079712,0.8481675392670157
1.7602267265319824,0.8481675392670157
1.7791521549224854,0.8481675392670157
1.7905550003051758,0.8481675392670157
1.7919211387634275,0.8481675392670157
1.8092670440673828,0.8481675392670157
1.814810037612915,0.8481675392670157
1.837878942489624,0.8481675392670157
1.854926824569702,0.8481675392670157
1.8769099712371824,0.8481675392670157
1.882707118988037,0.8481675392670157
1.885181188583374,0.8481675392670157
1.908151149749756,0.8481675392670157
1.9098000526428225,0.8481675392670157
1.917963981628418,0.8481675392670157
1.9658899307250977,0.8481675392670157
1.998548984527588,0.8481675392670157
2.02101993560791,0.8481675392670157
2.1819846630096436,0.8481675392670157
2.2312848567962646,0.8481675392670157
2.3030359745025635,0.8481675392670157
2.3349151611328125,0.8481675392670157
2.3549230098724365,0.8821989528795812
2.3633389472961426,0.9162303664921466
2.3689961433410645,0.9162303664921466
2.375325918197632,0.9162303664921466
2.3861608505249023,0.9162303664921466
2.4630420207977295,0.9162303664921466
3.48759388923645,0.9162303664921466
3.557732105255127,0.9162303664921466
3.5788238048553467,0.9162303664921466
3.581205129623413,0.9162303664921466
3.642777919769287,0.9162303664921466
3.6449379920959473,0.9162303664921466
3.6481759548187256,0.9162303664921466
3.651120901107788,0.9162303664921466
3.702133893966675,0.9162303664921466
3.7288858890533447,0.9162303664921466
3.738373041152954,0.9162303664921466
3.775325059890747,0.9162303664921466
3.783282995223999,0.9162303664921466
3.793045997619629,0.9162303664921466
3.810593843460083,0.9162303664921466
3.8752858638763423,0.9162303664921466
3.8833398818969727,0.9162303664921466
3.924269914627075,0.9162303664921466
4.066105127334595,0.9162303664921466
4.073771953582764,0.9162303664921466
4.083894968032837,0.9162303664921466
4.1301939487457275,0.9240837696335079
4.159575939178467,0.9240837696335079
4.1766369342803955,0.9319371727748692
4.189333200454712,0.9319371727748692
4.228830099105835,0.9319371727748692
4.255983829498291,0.9659685863874345
4.353326082229614,0.9659685863874345
4.418802976608276,1.0
