time_elapsed,covered_<dns_req>,total_<dns_req>,percent_<dns_req>,covered_<dns_resp>,total_<dns_resp>,percent_<dns_resp>,covered_<exchange>,total_<exchange>,percent_<exchange>,covered_<start>,total_<start>,percent_<start>,covered___role_Client,total___role_Client,percent___role_Client,covered___role_Server,total___role_Server,percent___role_Server,covered___role_all_party,total___role_all_party,percent___role_all_party,covered___role_unique_Client,total___role_unique_Client,percent___role_unique_Client,covered___role_unique_Server,total___role_unique_Server,percent___role_unique_Server,covered___role_unique_all_party,total___role_unique_all_party,percent___role_unique_all_party
0.018543720245361328,0,191,0.0,0,767,0.0,0,872,0.0,1,873,0.001145475372279496,0,191,0.0,0,767,0.0,0,958,0.0,0,191,0.0,0,767,0.0,0,870,0.0
0.2739109992980957,162,191,0.8481675392670157,0,767,0.0,164,872,0.18807339449541285,165,873,0.18900343642611683,162,191,0.8481675392670157,0,767,0.0,162,958,0.16910229645093947,162,191,0.8481675392670157,0,767,0.0,162,870,0.18620689655172415
1.5945148468017578,162,191,0.8481675392670157,349,767,0.455019556714472,445,872,0.5103211009174312,446,873,0.5108820160366552,162,191,0.8481675392670157,349,767,0.455019556714472,511,958,0.5334029227557411,162,191,0.8481675392670157,349,767,0.455019556714472,443,870,0.5091954022988506
1.7249598503112793,162,191,0.8481675392670157,349,767,0.455019556714472,445,872,0.5103211009174312,446,873,0.5108820160366552,162,191,0.8481675392670157,349,767,0.455019556714472,511,958,0.5334029227557411,162,191,0.8481675392670157,349,767,0.455019556714472,443,870,0.5091954022988506
1.923064947128296,165,191,0.8638743455497382,349,767,0.455019556714472,448,872,0.5137614678899083,449,873,0.5143184421534936,165,191,0.8638743455497382,349,767,0.455019556714472,514,958,0.5365344467640919,165,191,0.8638743455497382,349,767,0.455019556714472,446,870,0.5126436781609195
3.2842040061950684,165,191,0.8638743455497382,521,767,0.6792698826597132,618,872,0.7087155963302753,619,873,0.709049255441008,165,191,0.8638743455497382,521,767,0.6792698826597132,686,958,0.7160751565762005,165,191,0.8638743455497382,521,767,0.6792698826597132,616,870,0.7080459770114943
3.4078469276428223,165,191,0.8638743455497382,521,767,0.6792698826597132,618,872,0.7087155963302753,619,873,0.709049255441008,165,191,0.8638743455497382,521,767,0.6792698826597132,686,958,0.7160751565762005,165,191,0.8638743455497382,521,767,0.6792698826597132,616,870,0.7080459770114943
3.681124687194824,178,191,0.9319371727748691,521,767,0.6792698826597132,628,872,0.7201834862385321,629,873,0.720504009163803,178,191,0.9319371727748691,521,767,0.6792698826597132,699,958,0.7296450939457203,178,191,0.9319371727748691,521,767,0.6792698826597132,626,870,0.7195402298850575
4.960327863693237,178,191,0.9319371727748691,531,767,0.6923076923076923,632,872,0.7247706422018348,633,873,0.7250859106529209,178,191,0.9319371727748691,531,767,0.6923076923076923,709,958,0.7400835073068893,178,191,0.9319371727748691,531,767,0.6923076923076923,630,870,0.7241379310344828
5.063399791717529,178,191,0.9319371727748691,531,767,0.6923076923076923,632,872,0.7247706422018348,633,873,0.7250859106529209,178,191,0.9319371727748691,531,767,0.6923076923076923,709,958,0.7400835073068893,178,191,0.9319371727748691,531,767,0.6923076923076923,630,870,0.7241379310344828
5.300658941268921,191,191,1.0,531,767,0.6923076923076923,645,872,0.7396788990825688,646,873,0.7399770904925544,191,191,1.0,531,767,0.6923076923076923,722,958,0.7536534446764092,191,191,1.0,531,767,0.6923076923076923,643,870,0.7390804597701149
6.867512941360474,191,191,1.0,675,767,0.8800521512385919,780,872,0.8944954128440367,781,873,0.8946162657502864,191,191,1.0,675,767,0.8800521512385919,866,958,0.9039665970772442,191,191,1.0,675,767,0.8800521512385919,778,870,0.8942528735632184
7.054972887039185,191,191,1.0,675,767,0.8800521512385919,780,872,0.8944954128440367,781,873,0.8946162657502864,191,191,1.0,675,767,0.8800521512385919,866,958,0.9039665970772442,191,191,1.0,675,767,0.8800521512385919,778,870,0.8942528735632184
7.24720573425293,191,191,1.0,675,767,0.8800521512385919,780,872,0.8944954128440367,781,873,0.8946162657502864,191,191,1.0,675,767,0.8800521512385919,866,958,0.9039665970772442,191,191,1.0,675,767,0.8800521512385919,778,870,0.8942528735632184
8.612334966659546,191,191,1.0,675,767,0.8800521512385919,780,872,0.8944954128440367,781,873,0.8946162657502864,191,191,1.0,675,767,0.8800521512385919,866,958,0.9039665970772442,191,191,1.0,675,767,0.8800521512385919,778,870,0.8942528735632184
8.725980758666992,191,191,1.0,675,767,0.8800521512385919,780,872,0.8944954128440367,781,873,0.8946162657502864,191,191,1.0,675,767,0.8800521512385919,866,958,0.9039665970772442,191,191,1.0,675,767,0.8800521512385919,778,870,0.8942528735632184
9.0226309299469,191,191,1.0,675,767,0.8800521512385919,780,872,0.8944954128440367,781,873,0.8946162657502864,191,191,1.0,675,767,0.8800521512385919,866,958,0.9039665970772442,191,191,1.0,675,767,0.8800521512385919,778,870,0.8942528735632184
10.366497039794922,191,191,1.0,675,767,0.8800521512385919,780,872,0.8944954128440367,781,873,0.8946162657502864,191,191,1.0,675,767,0.8800521512385919,866,958,0.9039665970772442,191,191,1.0,675,767,0.8800521512385919,778,870,0.8942528735632184
10.497160911560059,191,191,1.0,675,767,0.8800521512385919,780,872,0.8944954128440367,781,873,0.8946162657502864,191,191,1.0,675,767,0.8800521512385919,866,958,0.9039665970772442,191,191,1.0,675,767,0.8800521512385919,778,870,0.8942528735632184
