time_elapsed,covered_<dns_req>,total_<dns_req>,percent_<dns_req>,covered_<dns_resp>,total_<dns_resp>,percent_<dns_resp>,covered_<exchange>,total_<exchange>,percent_<exchange>,covered_<start>,total_<start>,percent_<start>,covered___role_Client,total___role_Client,percent___role_Client,covered___role_Server,total___role_Server,percent___role_Server,covered___role_all_party,total___role_all_party,percent___role_all_party,covered___role_unique_Client,total___role_unique_Client,percent___role_unique_Client,covered___role_unique_Server,total___role_unique_Server,percent___role_unique_Server,covered___role_unique_all_party,total___role_unique_all_party,percent___role_unique_all_party
0.0073091983795166016,0,151,0.0,0,644,0.0,0,826,0.0,1,873,0.001145475372279496,0,151,0.0,0,644,0.0,0,795,0.0,0,151,0.0,0,644,0.0,0,707,0.0
0.2894172668457031,125,151,0.8278145695364238,0,644,0.0,150,826,0.18159806295399517,165,873,0.18900343642611683,125,151,0.8278145695364238,0,644,0.0,125,795,0.15723270440251572,125,151,0.8278145695364238,0,644,0.0,125,707,0.1768033946251768
1.49275803565979,125,151,0.8278145695364238,261,644,0.4052795031055901,387,826,0.4685230024213075,424,873,0.4856815578465063,125,151,0.8278145695364238,261,644,0.4052795031055901,386,795,0.48553459119496856,125,151,0.8278145695364238,261,644,0.4052795031055901,316,707,0.44695898161244696
1.5729682445526123,125,151,0.8278145695364238,261,644,0.4052795031055901,387,826,0.4685230024213075,424,873,0.4856815578465063,125,151,0.8278145695364238,261,644,0.4052795031055901,386,795,0.48553459119496856,125,151,0.8278145695364238,261,644,0.4052795031055901,316,707,0.44695898161244696
1.8798110485076904,127,151,0.8410596026490066,261,644,0.4052795031055901,390,826,0.4721549636803874,427,873,0.48911798396334477,127,151,0.8410596026490066,261,644,0.4052795031055901,388,795,0.4880503144654088,127,151,0.8410596026490066,261,644,0.4052795031055901,318,707,0.4497878359264498
3.150787115097046,127,151,0.8410596026490066,361,644,0.5605590062111802,504,826,0.6101694915254238,545,873,0.6242840778923253,127,151,0.8410596026490066,361,644,0.5605590062111802,488,795,0.6138364779874214,127,151,0.8410596026490066,361,644,0.5605590062111802,418,707,0.5912305516265912
3.2755961418151855,127,151,0.8410596026490066,361,644,0.5605590062111802,504,826,0.6101694915254238,545,873,0.6242840778923253,127,151,0.8410596026490066,361,644,0.5605590062111802,488,795,0.6138364779874214,127,151,0.8410596026490066,361,644,0.5605590062111802,418,707,0.5912305516265912
3.579653263092041,139,151,0.9205298013245033,361,644,0.5605590062111802,517,826,0.62590799031477,558,873,0.6391752577319587,139,151,0.9205298013245033,361,644,0.5605590062111802,500,795,0.6289308176100629,139,151,0.9205298013245033,361,644,0.5605590062111802,430,707,0.6082036775106082
4.943341016769409,139,151,0.9205298013245033,483,644,0.75,648,826,0.784503631961259,693,873,0.7938144329896907,139,151,0.9205298013245033,483,644,0.75,622,795,0.7823899371069183,139,151,0.9205298013245033,483,644,0.75,543,707,0.768033946251768
5.06726598739624,139,151,0.9205298013245033,483,644,0.75,648,826,0.784503631961259,693,873,0.7938144329896907,139,151,0.9205298013245033,483,644,0.75,622,795,0.7823899371069183,139,151,0.9205298013245033,483,644,0.75,543,707,0.768033946251768
5.387672185897827,151,151,1.0,483,644,0.75,661,826,0.8002421307506054,706,873,0.8087056128293242,151,151,1.0,483,644,0.75,634,795,0.7974842767295598,151,151,1.0,483,644,0.75,555,707,0.785007072135785
6.719717264175415,151,151,1.0,495,644,0.7686335403726708,665,826,0.8050847457627118,710,873,0.8132875143184422,151,151,1.0,495,644,0.7686335403726708,646,795,0.8125786163522013,151,151,1.0,495,644,0.7686335403726708,558,707,0.7892503536067893
6.860109090805054,151,151,1.0,495,644,0.7686335403726708,665,826,0.8050847457627118,710,873,0.8132875143184422,151,151,1.0,495,644,0.7686335403726708,646,795,0.8125786163522013,151,151,1.0,495,644,0.7686335403726708,558,707,0.7892503536067893
7.170967102050781,151,151,1.0,495,644,0.7686335403726708,665,826,0.8050847457627118,710,873,0.8132875143184422,151,151,1.0,495,644,0.7686335403726708,646,795,0.8125786163522013,151,151,1.0,495,644,0.7686335403726708,558,707,0.7892503536067893
8.68876314163208,151,151,1.0,495,644,0.7686335403726708,665,826,0.8050847457627118,710,873,0.8132875143184422,151,151,1.0,495,644,0.7686335403726708,646,795,0.8125786163522013,151,151,1.0,495,644,0.7686335403726708,558,707,0.7892503536067893
8.806518077850342,151,151,1.0,495,644,0.7686335403726708,665,826,0.8050847457627118,710,873,0.8132875143184422,151,151,1.0,495,644,0.7686335403726708,646,795,0.8125786163522013,151,151,1.0,495,644,0.7686335403726708,558,707,0.7892503536067893
9.104870080947876,151,151,1.0,495,644,0.7686335403726708,665,826,0.8050847457627118,710,873,0.8132875143184422,151,151,1.0,495,644,0.7686335403726708,646,795,0.8125786163522013,151,151,1.0,495,644,0.7686335403726708,558,707,0.7892503536067893
10.69303822517395,151,151,1.0,559,644,0.8680124223602484,735,826,0.8898305084745762,781,873,0.8946162657502864,151,151,1.0,559,644,0.8680124223602484,710,795,0.8930817610062893,151,151,1.0,559,644,0.8680124223602484,622,707,0.8797736916548797
10.851875066757202,151,151,1.0,559,644,0.8680124223602484,735,826,0.8898305084745762,781,873,0.8946162657502864,151,151,1.0,559,644,0.8680124223602484,710,795,0.8930817610062893,151,151,1.0,559,644,0.8680124223602484,622,707,0.8797736916548797
11.235514163970947,151,151,1.0,559,644,0.8680124223602484,735,826,0.8898305084745762,781,873,0.8946162657502864,151,151,1.0,559,644,0.8680124223602484,710,795,0.8930817610062893,151,151,1.0,559,644,0.8680124223602484,622,707,0.8797736916548797
16.241881132125854,151,151,1.0,559,644,0.8680124223602484,735,826,0.8898305084745762,781,873,0.8946162657502864,151,151,1.0,559,644,0.8680124223602484,710,795,0.8930817610062893,151,151,1.0,559,644,0.8680124223602484,622,707,0.8797736916548797
16.6009840965271,151,151,1.0,559,644,0.8680124223602484,735,826,0.8898305084745762,781,873,0.8946162657502864,151,151,1.0,559,644,0.8680124223602484,710,795,0.8930817610062893,151,151,1.0,559,644,0.8680124223602484,622,707,0.8797736916548797
16.94518494606018,151,151,1.0,559,644,0.8680124223602484,735,826,0.8898305084745762,781,873,0.8946162657502864,151,151,1.0,559,644,0.8680124223602484,710,795,0.8930817610062893,151,151,1.0,559,644,0.8680124223602484,622,707,0.8797736916548797
18.570066213607788,151,151,1.0,559,644,0.8680124223602484,735,826,0.8898305084745762,781,873,0.8946162657502864,151,151,1.0,559,644,0.8680124223602484,710,795,0.8930817610062893,151,151,1.0,559,644,0.8680124223602484,622,707,0.8797736916548797
18.73904824256897,151,151,1.0,559,644,0.8680124223602484,735,826,0.8898305084745762,781,873,0.8946162657502864,151,151,1.0,559,644,0.8680124223602484,710,795,0.8930817610062893,151,151,1.0,559,644,0.8680124223602484,622,707,0.8797736916548797
18.981637239456177,151,151,1.0,559,644,0.8680124223602484,735,826,0.8898305084745762,781,873,0.8946162657502864,151,151,1.0,559,644,0.8680124223602484,710,795,0.8930817610062893,151,151,1.0,559,644,0.8680124223602484,622,707,0.8797736916548797
