time_elapsed,covered_<dns_req>,total_<dns_req>,percent_<dns_req>,covered_<dns_resp>,total_<dns_resp>,percent_<dns_resp>,covered_<exchange>,total_<exchange>,percent_<exchange>,covered_<start>,total_<start>,percent_<start>,covered___role_Client,total___role_Client,percent___role_Client,covered___role_Server,total___role_Server,percent___role_Server,covered___role_all_party,total___role_all_party,percent___role_all_party,covered___role_unique_Client,total___role_unique_Client,percent___role_unique_Client,covered___role_unique_Server,total___role_unique_Server,percent___role_unique_Server,covered___role_unique_all_party,total___role_unique_all_party,percent___role_unique_all_party
0.01666712760925293,0,191,0.0,0,767,0.0,0,872,0.0,1,873,0.001145475372279496,0,191,0.0,0,767,0.0,0,958,0.0,0,191,0.0,0,767,0.0,0,870,0.0
0.2577550411224365,162,191,0.8481675392670157,0,767,0.0,164,872,0.18807339449541285,165,873,0.18900343642611683,162,191,0.8481675392670157,0,767,0.0,162,958,0.16910229645093947,162,191,0.8481675392670157,0,767,0.0,162,870,0.18620689655172415
1.800755262374878,162,191,0.8481675392670157,505,767,0.6584093872229465,599,872,0.6869266055045872,600,873,0.6872852233676976,162,191,0.8481675392670157,505,767,0.6584093872229465,667,958,0.6962421711899791,162,191,0.8481675392670157,505,767,0.6584093872229465,597,870,0.6862068965517242
1.95137619972229,162,191,0.8481675392670157,505,767,0.6584093872229465,599,872,0.6869266055045872,600,873,0.6872852233676976,162,191,0.8481675392670157,505,767,0.6584093872229465,667,958,0.6962421711899791,162,191,0.8481675392670157,505,767,0.6584093872229465,597,870,0.6862068965517242
2.2541401386260986,178,191,0.9319371727748691,505,767,0.6584093872229465,612,872,0.7018348623853211,613,873,0.702176403207331,178,191,0.9319371727748691,505,767,0.6584093872229465,683,958,0.7129436325678496,178,191,0.9319371727748691,505,767,0.6584093872229465,610,870,0.7011494252873564
3.4899110794067383,178,191,0.9319371727748691,607,767,0.7913950456323338,708,872,0.8119266055045872,709,873,0.8121420389461627,178,191,0.9319371727748691,607,767,0.7913950456323338,785,958,0.8194154488517745,178,191,0.9319371727748691,607,767,0.7913950456323338,706,870,0.8114942528735632
3.596142053604126,178,191,0.9319371727748691,607,767,0.7913950456323338,708,872,0.8119266055045872,709,873,0.8121420389461627,178,191,0.9319371727748691,607,767,0.7913950456323338,785,958,0.8194154488517745,178,191,0.9319371727748691,607,767,0.7913950456323338,706,870,0.8114942528735632
3.8467419147491455,178,191,0.9319371727748691,607,767,0.7913950456323338,708,872,0.8119266055045872,709,873,0.8121420389461627,178,191,0.9319371727748691,607,767,0.7913950456323338,785,958,0.8194154488517745,178,191,0.9319371727748691,607,767,0.7913950456323338,706,870,0.8114942528735632
5.293959140777588,178,191,0.9319371727748691,610,767,0.7953063885267275,711,872,0.8153669724770642,712,873,0.8155784650630011,178,191,0.9319371727748691,610,767,0.7953063885267275,788,958,0.8225469728601252,178,191,0.9319371727748691,610,767,0.7953063885267275,709,870,0.8149425287356322
5.446587085723877,178,191,0.9319371727748691,610,767,0.7953063885267275,711,872,0.8153669724770642,712,873,0.8155784650630011,178,191,0.9319371727748691,610,767,0.7953063885267275,788,958,0.8225469728601252,178,191,0.9319371727748691,610,767,0.7953063885267275,709,870,0.8149425287356322
